playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id
Top 50 - Australia,I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB,False,92,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",04PEOM6kIEeq9lRp1asNP2,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13,2022-05-13,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ
Top 50 - Australia,Got Me Started,31MNHKE86sEXzIglbGQ6mu,True,83,Something To Give Each Other,5UcGyEltve5psjxSRsHx8E,https://i.scdn.co/image/ab67616d0000b27367103283a4eb57578a428252,2023-10-13,Troye Sivan,3WGpXCj9YhhfX11TToZcXP
Top 50 - Australia,Heading South,2Dct3GykKZ58hpWRFfe2Qd,True,87,Heading South,3Ca58JR3vDDMl5i8QKkWzP,https://i.scdn.co/image/ab67616d0000b273f9017bcd001d030d46850226,2019-09-30,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2
Top 50 - Australia,Dance The Night - From Barbie The Album,1vYXt7VSjH9JIM5oRRo7vA,False,93,Dance The Night (From Barbie The Album),5cH7FqB7JD5q1tJXJ7FHYu,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192,2023-05-25,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we
Top 50 - Australia,The Night We Met,3hRV0jL3vUpRrcy398teAU,False,92,Strange Trails,3yoNZlqerJnsnMN5EDwwBS,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81,2015-04-07,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25
Top 50 - Australia,Mr. Brightside,003vvx7Niy0yvhvHt4a68B,False,90,Hot Fuss,4piJq7R3gjUOxnYs6lDCTg,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,2004,The Killers,0C0XlULifJtAgn6ZNCW2eu
Top 50 - Australia,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,False,92,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2,2019-05-17,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB
Top 50 - Australia,Is It Over Now? (Taylor's Version) (From The Vault),1Iq8oo9XkmmvCQiGOfORiz,False,92,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac,2023-10-26,Taylor Swift,06HL4z0CvFAxyc27GXpf02
Top 50 - Australia,Confidence,7to68V64Cu6zk0UDo5tyw3,False,84,Chiaroscuro,0MVMsDS0kofp6A8cbJ5kSH,https://i.scdn.co/image/ab67616d0000b27346329ac2946a9313ff6b52f3,2018-03-09,Ocean Alley,18lpwfiys4GtdHWNUu9qQr
Top 50 - Argentina,HOLA PERDIDA,7JKptWv4YXmievid0HajID,False,69,QUE NOS FALTE TODO,3X0T1blaMiY2aev0wrbK1G,https://i.scdn.co/image/ab67616d0000b273546d66125577fdca616ec73c,2024-02-02,Luck Ra,4kcQWQDK0u9AftVSpdrAgk
Top 50 - Argentina,Una Foto Remix (feat. Emilia),1kqH58eGh2ZTOHwqBIB2tM,False,91,Una Foto Remix (feat. Emilia),4f47mbk3DOWJ16DXLnviMw,https://i.scdn.co/image/ab67616d0000b273d7e3250bc4b38c29a68a8af9,2024-01-05,Mesita,2IKdK6PbitvCiXt1t2bPU6
Top 50 - Argentina,"Young Miko: Bzrp Music Sessions, Vol. 58",6VciS3dRMpZhJiDxT8ArFi,False,94,"Young Miko: Bzrp Music Sessions, Vol. 58",0HMTQPl6rJmP7sQEaRYHRo,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05,2024-01-10,Bizarrap,716NhGYqD1jl2wI1Qkgq36
Top 50 - Argentina,Buscando Money,357iDuZ0IXAAg3Aj7UszqO,False,81,Buscando Money,2kPKfMNrvUMOFVrFVENqrl,https://i.scdn.co/image/ab67616d0000b273be36350056798fae9bbb938c,2023-07-21,TWENTY SIX,6C2mFGFh8dz1vKp9l5Ce8P
Top 50 - Argentina,LUNA,7bywjHOc0wSjGGbj04XbVi,False,97,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242,2023-12-01,Feid,2LRoIwlKmHjgvigdNGBHNo
Top 50 - Argentina,QUE ME FALTE TODO,1TyBUtMxdmRfXhW3MmbxtQ,False,66,QUE NOS FALTE TODO,3X0T1blaMiY2aev0wrbK1G,https://i.scdn.co/image/ab67616d0000b273546d66125577fdca616ec73c,2024-02-02,Luck Ra,4kcQWQDK0u9AftVSpdrAgk
Top 50 - Argentina,Inocente,6gV8ALkSHfJi7Bprabr1FC,False,83,Inocente,1IwuM5jEXE9v58NVKUyrwk,https://i.scdn.co/image/ab67616d0000b273035116612c8da778cf7e640c,2023-12-01,Roze Oficial,2Hxu0Wmd7FUm0euCVInVrN
Top 50 - Argentina,ROZE | DJ TAO Turreo Sessions #22,5wcghdKONQcc5TKx9jCcns,False,82,ROZE | DJ TAO Turreo Sessions #22,5jpQWN1yr0LVt6ksILGFIP,https://i.scdn.co/image/ab67616d0000b27388c038e58c002d2f65f547c9,2023-11-23,DJ Tao,5CA5IqbsFr4hpNLdjgO0BU
Top 50 - Argentina,La_Original.mp3,6Es8Sk3xe1HiJ2MXCfHHwR,False,85,.mp3,2qo8j9yZIsx66yDuUho2jp,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931,2023-11-03,Emilia,0AqlFI0tz2DsEoJlKSIiT9
Top 50 - Argentina,La Morocha,6vRQqxOhUFd78p5tL8jXr7,False,66,QUE NOS FALTE TODO,3X0T1blaMiY2aev0wrbK1G,https://i.scdn.co/image/ab67616d0000b273546d66125577fdca616ec73c,2024-02-02,Luck Ra,4kcQWQDK0u9AftVSpdrAgk
Top 50 - Argentina,Exclusive.mp3,5f4mOETLngamMDTJnbF9s7,False,85,.mp3,2qo8j9yZIsx66yDuUho2jp,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931,2023-11-03,Emilia,0AqlFI0tz2DsEoJlKSIiT9
Top 50 - Argentina,M.A.I,35ttE4t8lQZA2vuCYDg4G7,False,86,111,338cbfABt3duRORfvNeqLT,https://i.scdn.co/image/ab67616d0000b27398ee8fad7a30ff328b97d874,2023-11-30,Milo j,19HM5j0ULGSmEoRcrSe5x3
Top 50 - Argentina,Sin Querer,0kVpyCPMT52a05026zHGiq,True,80,Sin Querer,5crzwGAdOnMyylNrwt8fWx,https://i.scdn.co/image/ab67616d0000b273f57d48c3e02e593e45ce6f6d,2023-12-14,Fer Vazquez,5nAsuOI0lqqbii7YFCh7cB
Top 50 - Argentina,Bronceado - Remix,1xxtsuafCIJm7WPQ1tdDDi,False,83,Bronceado (Remix),5h6GCVe6hkOkaG12TVrzr2,https://i.scdn.co/image/ab67616d0000b2739e9845cffd293789ba65654c,2023-12-13,Marama,4GepMkTgrIZECoCC55vqjW
Top 50 - Argentina,Tal Para Cual,0mJRX0WnqWlu8Boe7gpQ1P,False,76,Tal Para Cual,2rqHSa1Lohs3fTDDFeFnBy,https://i.scdn.co/image/ab67616d0000b2733d726bb2f492a00b25f320fa,2024-01-11,Salastkbron,3WMlRpW5JWuDI95TcEWt3r
Top 50 - Argentina,Besos con Fernet,1gAPIjqunPXRA4y1kYZi0q,False,82,Besos con Fernet,1lfhuCJZVMmGQswHM5nW2g,https://i.scdn.co/image/ab67616d0000b273c5ea12e29ea71c1882c1e04c,2023-11-07,Rusherking,3Apb2lGmGJaBmr0TTBJvIZ
Top 50 - Argentina,SINVERGÜENZA - con Angela Torres,2xbH0CuDbid800YW5nMPzR,False,80,SINVERGÜENZA - con Angela Torres,2j4yf0X00zieL424k90UVn,https://i.scdn.co/image/ab67616d0000b273b4e55d59b1a03ac8098db59d,2023-12-05,Emanero,2BTS8Np1YzPQuXjgdlqsBB
Top 50 - Argentina,FLECHAZO EN EL CENTRO,4jn3R3KF5hx2fCiXlj89yE,False,82,TU DUO FAVORITO,4n6BNKtpmZOYUyfecMzzpZ,https://i.scdn.co/image/ab67616d0000b273bdc75873468f700e068377e8,2023-09-06,YSY A,2qWK8K2Jfh67UqtwY8tCW6
Top 50 - Argentina,Linda - Remix,7HrgGbnNKZKhBL70aFKpXk,False,82,Linda (Remix),31O1cXWZUf4yRC28MwJ1wb,https://i.scdn.co/image/ab67616d0000b2736af4cc0ffa8a33766a117b6c,2023-09-27,Marka Akme,4SgKWjM7cJDCh2aY9H4HZf
Top 50 - Argentina,Mentiras | CROSSOVER #3,6Z28dALKtAgZ7AZRfjMQjY,False,80,Mentiras | CROSSOVER #3,1adrM169dtUitpsQomXsX3,https://i.scdn.co/image/ab67616d0000b273df0218a20c298edf6219817f,2023-07-25,Big One,2OhUNb01gLwygOizYvTm0e
Top 50 - Argentina,Un Finde | CROSSOVER #2,3tiJUOfAEqIrLFRQgGgdoY,False,85,Un Finde | CROSSOVER #2,7cAfD0HludcAifXAbcIR80,https://i.scdn.co/image/ab67616d0000b273fc9ce77ab8fcd9eadda3acd3,2023-04-04,Big One,2OhUNb01gLwygOizYvTm0e
Top 50 - Argentina,Ni Una Ni Dos,0H9WU0OIXPpbOVgzzOanXb,True,82,Ni Una Ni Dos,2BrbrEMfRYAMmNPprw4Jey,https://i.scdn.co/image/ab67616d0000b2732e719c605f8d5be0633611a6,2023-06-28,BM,5TP8Ubo4jLKEi4Mw2O8fAk
Top 50 - Argentina,El Amor de Mi Vida,1zgTTXWby9R40Gj9rHgH8e,False,83,El Amor De Mi Vida,2RPuxZNaziqNHjbUgoE8iW,https://i.scdn.co/image/ab67616d0000b2730fbfe75fb58c2e07def46917,2023-08-18,Los Ángeles Azules,0ZCO8oVkMj897cKgFH7fRW
Top 50 - Argentina,OJITOS ROJOS,11PV8CaPqlto9Uejx92C35,False,81,El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae,2023-08-25,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW
Top 50 - Argentina,Le Gustan lo' Flaites,1smRP4zRit7A6ZDQXkFJWC,True,80,Le Gustan lo' Flaites,7F0QdDugWW1NkQBtQXhFkx,https://i.scdn.co/image/ab67616d0000b273d76d74ac828b5eb2d5314ecf,2023-03-17,El Joan,4d7tFHxzWvzfsgCqPAEOSQ
Top 50 - Argentina,Piscina,6q6aChVJ5LLXFUSfakwpxW,True,82,Piscina,2dgGJoPFotq4qDUbzAKVU0,https://i.scdn.co/image/ab67616d0000b273406c651ce622e53f8fa1c179,2023-11-08,Maria Becerra,1DxLCyH42yaHKGK3cl5bvG
Top 50 - Argentina,GTA.mp3,6hv8hai0yo19JF2c6pppj6,False,77,.mp3,2qo8j9yZIsx66yDuUho2jp,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931,2023-11-03,Emilia,0AqlFI0tz2DsEoJlKSIiT9
Top 50 - Argentina,Piel,4wS0TnQzVkY9ML1BPKpOk1,True,72,Piel,4HB0tHV2edhM1QJXFYeKLy,https://i.scdn.co/image/ab67616d0000b27371465524475c3e3e8476ea72,2024-02-01,Tiago PZK,5Y3MV9DZ0d87NnVm56qSY1
Top 50 - Argentina,El Super Junte Rkt,1dtFrIzrr4DJZOHHESVwbt,True,78,El Super Junte Rkt,4kRkwZhpcxCFWP7NfWAGtY,https://i.scdn.co/image/ab67616d0000b273870d75a7e4c3eb0d478a68e5,2023-11-30,Gusty dj,5f9pQjPeDbuRF1GowQXo3L
Top 50 - Argentina,Columbia,6XbtvPmIpyCbjuT0e8cQtp,False,92,Columbia,07kam1Dks7GIucbSelfvyX,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9,2023-07-07,Quevedo,52iwsT98xCoGgiGntTiR7K
Top 50 - Argentina,PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,True,96,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec,2023-10-13,Bad Bunny,4q3ewBCX7sLwd24euuV69X
Top 50 - Argentina,CORAZÓN VACÍO,3oNnzH6hmqIGIhJ1NcHlrh,False,83,CORAZÓN VACÍO,3YBQyY0Bj7bpxj0VHAse0P,https://i.scdn.co/image/ab67616d0000b273a3cbe5aa0bcf10eb02a8c960,2023-06-22,Maria Becerra,1DxLCyH42yaHKGK3cl5bvG
Top 50 - Argentina,LA FALDA,7iUtQNMRB8ZkKC4AmEuCJC,True,92,LVEU: VIVE LA TUYA...NO LA MIA,1ZVJTCW5rxpHKNgsNL91J2,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8,2023-09-18,Myke Towers,7iK8PXO48WeuP03g8YR51W
Top 50 - Argentina,Ya No Vuelvas (Versión Cuarteto),0u6JsFiEEXb6kaF0oqyeFi,False,63,QUE NOS FALTE TODO,3X0T1blaMiY2aev0wrbK1G,https://i.scdn.co/image/ab67616d0000b273546d66125577fdca616ec73c,2024-02-02,Luck Ra,4kcQWQDK0u9AftVSpdrAgk
Top 50 - Argentina,Bad Boy,6PMapQ7YSxkhAgNOvvoiWs,True,75,Controlando el Ki,1wcO3kN9gjHVzrB2wRbK9I,https://i.scdn.co/image/ab67616d0000b2738acad4462746db0a81f4631c,2023-11-10,Sayian Jimmy,3ZfYo6sKskRv0wOyrZZdAj
Top 50 - Argentina,Ahi Ahi,5O9IqFNUVtjRlDpdKex3YH,True,79,Ahi Ahi,10b8qKyITW4qsKqatPr8q3,https://i.scdn.co/image/ab67616d0000b273c2c777da04a1d948214bc217,2021-12-08,El negro tecla,6M6pyt8k3EjvbFo1pZFS75
Top 50 - Argentina,ANDO,4GvEuYAfJlICR2SpMDaBxQ,True,84,ÉNFASIS,3Yg6mB7aDyVFTZBMcJPG5B,https://i.scdn.co/image/ab67616d0000b273c9af3d78758eaf8d896fd37c,2023-12-01,Jere Klein,35oGZihZclGoTVuICPXRP9
Top 50 - Argentina,Quiero Creer,4ZXZub1pPCWib6xlSHiTj6,False,60,QUE NOS FALTE TODO,3X0T1blaMiY2aev0wrbK1G,https://i.scdn.co/image/ab67616d0000b273546d66125577fdca616ec73c,2024-02-02,Luck Ra,4kcQWQDK0u9AftVSpdrAgk
Top 50 - Argentina,Y TE VAS,21RG4bCz6wb3iDCshmUGYT,False,69,QUE NOS FALTE TODO,3X0T1blaMiY2aev0wrbK1G,https://i.scdn.co/image/ab67616d0000b273546d66125577fdca616ec73c,2024-02-02,Luck Ra,4kcQWQDK0u9AftVSpdrAgk
Top 50 - Argentina,Una Foto,4sl3IoHskl2Kbdy27gZ4yn,False,79,Una Foto,68oJKya0ABvKQkx5Zx0KXi,https://i.scdn.co/image/ab67616d0000b273494f7079a2a76c23f1d76bda,2023-08-15,Mesita,2IKdK6PbitvCiXt1t2bPU6
Top 50 - Argentina,ATORRANTE - con Los Palmeras,3ezO8gfskSWM3rk0GTfhFl,False,77,ATORRANTE - con Los Palmeras,7J0ELTewKJkd25s6AbcV1l,https://i.scdn.co/image/ab67616d0000b2738dd33c4b040cc8f2cae4a6dc,2023-07-08,Emanero,2BTS8Np1YzPQuXjgdlqsBB
Top 50 - Argentina,Lollipop,3cDyocF0Ibdfs1SFQk5cLZ,True,88,EVERYBODY GO TO THE DISCOTEK,11UJfH39O0VqLiQGLW0D0e,https://i.scdn.co/image/ab67616d0000b273992b4a535535ec4d0f109021,2023-07-28,Darell,1TtXnWcUs0FCkaZDPGYHdf
Top 50 - Argentina,Lágrimas | CROSSOVER #4,1lSayCmr2lS6ndxELoabIG,False,79,Lágrimas | CROSSOVER #4,30aaqAqle120bcBU5IDkgr,https://i.scdn.co/image/ab67616d0000b273b8dce066af158bd7d10ac955,2023-10-10,Big One,2OhUNb01gLwygOizYvTm0e
Top 50 - Argentina,Los del Espacio,1Hs1uUl8o2VtDp1DABFq0O,False,85,Los del Espacio,6DVg3IJPFr7JZDDXYcyPbU,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a,2023-06-01,LIT killah,1vqR17Iv8VFdzure1TAXEq
Top 50 - Argentina,NO DA MÁS,7jDYmAWdghEWmQyqwLpriE,False,77,EL AFTER DEL AFTER,4XDH5D7YsE7B8xuhIBDyht,https://i.scdn.co/image/ab67616d0000b2732fca3c0524e8246fdf93cb55,2023-11-11,YSY A,2qWK8K2Jfh67UqtwY8tCW6
Top 50 - Argentina,Me Escapé,0iVcmJx7r74F7mTf7M6s0v,True,76,Me Escapé,2ypjhfhKCKTtyvB5IW5ZcU,https://i.scdn.co/image/ab67616d0000b273885110c9aa1af1dd21d042e4,2023-09-07,DobleP,2eXWodjj5K1vVq2CSjl036
Top 50 - Argentina,Gata Only,6XjDF6nds4DE2BBbagZol6,True,77,Gata Only,5tSQtQGkrCJx3hoQxmLgfM,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6,2024-02-02,FloyyMenor,7CvTknweLr9feJtRGrpDBy
Top 50 - Argentina,PRINCESITA DE ...,7pNzulQGBP6v2g4A2KnAJ6,True,85,ÉNFASIS,3Yg6mB7aDyVFTZBMcJPG5B,https://i.scdn.co/image/ab67616d0000b273c9af3d78758eaf8d896fd37c,2023-12-01,Jere Klein,35oGZihZclGoTVuICPXRP9
Top 50 - Argentina,JET_Set.mp3,2raFBS5ysJMxhd755bvAcf,False,70,.mp3,2qo8j9yZIsx66yDuUho2jp,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931,2023-11-03,Emilia,0AqlFI0tz2DsEoJlKSIiT9
Top 50 - Argentina,Luck Ra | Mission 15,6CIMoDfTsvFVGhFi3v9Izn,True,78,Luck Ra | Mission 15,75ROUVsHe1IcWmeOBuFZtT,https://i.scdn.co/image/ab67616d0000b2731ff540ce0b6ebd31b8c6a462,2023-05-17,Alan Gomez,6oMRQ5H3A2XA5I3RG3leni
Top 50 - Colombia,LUNA,7bywjHOc0wSjGGbj04XbVi,False,97,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242,2023-12-01,Feid,2LRoIwlKmHjgvigdNGBHNo
Top 50 - Colombia,PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,True,96,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec,2023-10-13,Bad Bunny,4q3ewBCX7sLwd24euuV69X
Top 50 - Colombia,La Diabla,0R6NfOiLzLj4O5VbYSJAjf,False,99,La Diabla,2IoSjweCu07y9mv5H1Cj3v,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611,2023-11-30,Xavi,3Me35AWHCGqW4sZ7bWWJt1
Top 50 - Colombia,SI SABE FERXXO,7chTH3GBjjAyagf0SPCZDL,True,83,SI SABE,7ot6ebVthlYG3wXzLaZ5NF,https://i.scdn.co/image/ab67616d0000b2739634fca36bf59f758ec93aa3,2024-01-25,Blessd,1TA5sGRlKUJXBN4ZyJuDIX
Top 50 - Colombia,CUAL ES ESA,05sO6FK8E9l2cfwnEUTjHq,True,83,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242,2023-12-01,Feid,2LRoIwlKmHjgvigdNGBHNo
Top 50 - Colombia,QLONA,5RqSsdzTNPX1uzkmlHCFvK,True,93,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03,2023-08-10,KAROL G,790FomKkXshlbRYZFtlgla
Top 50 - Colombia,Según Quién,4bw8mcDUSRWfQo63ZTYRnU,True,90,Don Juan,3Fk8yQvPlCHgwR2pNhEIRA,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026,2023-08-25,Maluma,1r4hJ1h58CWwUQe3MxPuau
Top 50 - Colombia,CLASSY 101,1hZsWUnLbqRw09jLAMQSsb,True,85,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242,2023-12-01,Feid,2LRoIwlKmHjgvigdNGBHNo
Top 50 - Colombia,La Víctima,5XVdHRf4CAJ2Jm0uMIy5qY,True,96,La Víctima,30KJEN3ICjhYsZ1NgunRCr,https://i.scdn.co/image/ab67616d0000b2730e8dc9720dd03d86627fa54b,2023-08-17,Xavi,3Me35AWHCGqW4sZ7bWWJt1
Top 50 - Colombia,ALAKRAN,2Yc3MHpZ9R5UCIz78E20AQ,False,82,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242,2023-12-01,Feid,2LRoIwlKmHjgvigdNGBHNo
Top 50 - Colombia,AMARGURA,505v13epFXodT9fVAJ6h8k,True,90,MAÑANA SERÁ BONITO,4kS7bSuU0Jm9LYMosFU2x5,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335,2023-02-24,KAROL G,790FomKkXshlbRYZFtlgla
Top 50 - Colombia,LA FALDA,7iUtQNMRB8ZkKC4AmEuCJC,True,92,LVEU: VIVE LA TUYA...NO LA MIA,1ZVJTCW5rxpHKNgsNL91J2,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8,2023-09-18,Myke Towers,7iK8PXO48WeuP03g8YR51W
Top 50 - Colombia,Feliz Cumpleaños Ferxxo,2CeKVsFFXG4QzA415QygGb,False,88,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3,2022-09-14,Feid,2LRoIwlKmHjgvigdNGBHNo
Top 50 - Colombia,CONDENADO AL EXITO II,4RbCdwPPk5XUpTrxAvntGM,True,71,SI SABE,7ot6ebVthlYG3wXzLaZ5NF,https://i.scdn.co/image/ab67616d0000b2739634fca36bf59f758ec93aa3,2024-01-25,Blessd,1TA5sGRlKUJXBN4ZyJuDIX
Top 50 - Colombia,Primera Cita,25OeKzcqakFPaJlXHPE5lm,False,87,Colmillo De Leche,52PtAAvfi8ZGTRK5c700y4,https://i.scdn.co/image/ab67616d0000b2730e30fcf494fd711ad068d1cd,2023-05-19,Carin Leon,66ihevNkSYNzRAl44dx6jJ
Top 50 - Colombia,Hey Mor,1zsPaEkglFvxjAhrM8yhpr,False,87,OzuTochi,1kjfMVBNhsDeRyAu9zbLfF,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45,2022-10-07,Ozuna,1i8SpTcr7yvPOmcqrbnVXY
Top 50 - Colombia,LA VUELTA,01W6syCgxisKd0gDqFRdEG,False,79,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242,2023-12-01,Feid,2LRoIwlKmHjgvigdNGBHNo
Top 50 - Colombia,Que Onda,6uIIdjYTxxpWOyWuVXrKQO,True,94,Que Onda,4x6cjOcVz44aiLSOHCLKPd,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66,2023-08-30,Calle 24,6dLuQ5qXxIuWc5urxfIiZR
Top 50 - Colombia,LALA,7ABLbnD53cQK00mhcaOUVG,True,93,LA VIDA ES UNA,3puAvurwvtvi1rodndIPW8,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05,2023-03-23,Myke Towers,7iK8PXO48WeuP03g8YR51W
Top 50 - Colombia,CHORRITO PA LAS ANIMAS,0CYTGMBYkwUxrj1MWDLrC5,True,85,SIXDO,31L7J7AO993tSBxAunoeoa,https://i.scdn.co/image/ab67616d0000b2737cc7b0d6a82846cd8b158f99,2022-12-02,Feid,2LRoIwlKmHjgvigdNGBHNo
Top 50 - Colombia,LA INOCENTE,5jt25aFjW2kNoBqaEVaz5W,True,87,MICRODOSIS,0QLDQG7Jx78rEUDW03IhHC,https://i.scdn.co/image/ab67616d0000b273851222dc5c5681bd4c3119d3,2022-04-01,Mora,0Q8NcsJwoCbZOHHW63su5S
Top 50 - Colombia,MI EX TENÍA RAZÓN,54zcJnb3tp9c5OVKREZ1Is,False,88,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03,2023-08-10,KAROL G,790FomKkXshlbRYZFtlgla
Top 50 - Colombia,Normal,0T2pB7P1VdXPhLdQZ488uH,True,85,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3,2022-09-14,Feid,2LRoIwlKmHjgvigdNGBHNo
Top 50 - Colombia,La Bachata,3tt9i3Hhzq84dPS8H7iSiJ,False,87,2000,7ubO2LZJZFpyhiWMZkRwcH,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1,2023-03-17,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B
Top 50 - Colombia,QUEMA,2hn2zOA2XFlv6DSmesylrL,True,86,QUEMA,0RdSengz6ayOfcVwH3HBry,https://i.scdn.co/image/ab67616d0000b2734cb950c91f7b0c8414dcc88e,2023-07-13,Ryan Castro,7j6DKwmjbxvpQO8h914uEz
Top 50 - Colombia,Columbia,6XbtvPmIpyCbjuT0e8cQtp,False,92,Columbia,07kam1Dks7GIucbSelfvyX,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9,2023-07-07,Quevedo,52iwsT98xCoGgiGntTiR7K
Top 50 - Colombia,"Young Miko: Bzrp Music Sessions, Vol. 58",6VciS3dRMpZhJiDxT8ArFi,False,94,"Young Miko: Bzrp Music Sessions, Vol. 58",0HMTQPl6rJmP7sQEaRYHRo,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05,2024-01-10,Bizarrap,716NhGYqD1jl2wI1Qkgq36
Top 50 - Colombia,Es un Secreto,3KZCP2StVGdWkOKyRZNWA4,False,87,House Of Pleasure,0qmyud8qe8LqaVQ1YQ7S5G,https://i.scdn.co/image/ab67616d0000b273913ef74e0272d688c512200b,2010-07-20,Plan B,2jSGzJw0ebJLu7OLVSOcBP
Top 50 - Colombia,Ferxxo 100,1sbNEFiURUYfy024cJX8JG,False,82,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3,2022-09-14,Feid,2LRoIwlKmHjgvigdNGBHNo
Top 50 - Colombia,un x100to,2yzshFeBIwH8tWIqHEFLeD,False,87,El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae,2023-08-25,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW
Top 50 - Colombia,Pa' Que Retozen,5YJ4BVvTFmVCxUyhKejHfR,True,84,El Abayarde,6Q1kiSijkaHwoCwZUHW6IY,https://i.scdn.co/image/ab67616d0000b27372b621a4c23f797307d35f11,2003-07-01,Tego Calderón,3SUT1jjM5hzZj9TLfLZGIP
